campaign_id,event_time,impressions,clicks,user_consent
1038,2024-01-16,,1,N
1099,2024-03-18,1000,5,Y
1009,2024-02-24,10,500,N
1084,2024-02-11,1000,0,Y
1034,2024-03-21,100,5,N
1050,2024-01-29,100,500,N
1017,2024-01-15,100,5,
1065,2024-03-29,10,1,N
1040,2024-02-04,10000,50,Y
1039,2024-02-02,1000,500,N
1063,2024-01-21,100,50,Y
1033,2024-02-28,1000,0,Y
1000,2024-03-17,10,5,Y
1002,2024-03-10,100,0,Y
1068,2024-02-19,10,5,N
1016,2024-02-04,1000,50,N
1087,2024-03-30,100,5,N
1047,2024-02-10,100,1,Y
1090,2024-02-02,100,0,N
1065,2024-01-01,1000,50,
1002,2024-01-11,100,50,N
1086,2024-01-12,10,50,N
1000,2024-02-13,10,5,N
1010,2024-01-19,10,1,Y
1098,2024-02-25,10000,0,N
1045,2024-02-04,1000,5,Y
1035,2024-01-02,10,5,Y
1086,2024-02-25,100,5,N
1007,2024-03-24,10,500,Y
1065,2024-01-16,1000,500,N
1020,2024-02-24,10,500,Y
1028,2024-01-22,10,50,N
1062,2024-03-16,10,50,Y
1032,2024-01-20,10,0,N
1013,2024-03-12,10000,0,Y
1025,2024-01-10,1000,5,N
1040,2024-01-26,100,0,N
1044,2024-03-09,1000,0,N
1092,2024-01-14,100000,50,N
1010,2024-03-12,10000,0,Y
1074,2024-03-29,10000,50,N
1011,2024-03-21,10000,0,N
1030,2024-02-19,10000,50,N
1051,2024-03-29,10,0,Y
1008,2024-02-07,,0,Y
1079,2024-03-14,100,50,
1084,2024-01-14,10,50,Y
1033,2024-03-23,,50,Y
1059,2024-01-07,10,5,Y
1024,2024-02-04,100,5,N
1030,2024-01-27,10,5,N
1076,2024-02-15,100000,1,
1080,2024-01-06,10,5,Y
1093,2024-01-15,1000,50,N
1083,2024-02-18,100,5,Y
1034,2024-03-18,100000,50,Y
1011,2024-02-16,1000,0,N
1075,2024-01-10,10,0,N
1078,2024-01-04,1000,1,Y
1035,2024-03-19,1000,5,
1056,2024-01-04,1000,0,N
1051,2024-02-13,100,1,Y
1030,2024-03-15,10000,50,N
1021,2024-02-25,100,5,N
1086,2024-01-08,100000,0,Y
1046,2024-02-11,1000,50,
1090,2024-03-03,1000,500,N
1069,2024-02-04,10000,50,Y
1045,2024-01-09,100000,1,Y
1093,2024-02-04,10,50,N
1035,2024-01-15,100,500,N
1003,2024-01-15,100000,50,Y
1006,2024-03-22,100,1,N
1082,2024-02-09,100000,1,Y
1024,2024-03-29,100,50,Y
1053,2024-02-21,10000,1,
1014,2024-02-05,10,5,Y
1079,2024-03-11,10,0,N
1032,2024-01-14,1000,500,Y
1045,2024-01-27,10,50,Y
1043,2024-03-27,10,0,Y
1030,2024-03-14,,50,Y
1063,2024-03-30,10,5,Y
1099,2024-01-31,1000,5,
1090,2024-02-21,100,500,Y
1087,2024-02-05,100,500,Y
1059,2024-03-09,10,500,Y
1043,2024-03-15,100,5,N
1058,2024-02-05,1000,0,Y
1056,2024-03-15,100000,0,Y
1062,2024-02-13,1000,500,Y
1040,2024-02-06,100,1,N
1021,2024-02-11,10000,5,N
1083,2024-01-13,10,50,
1031,2024-01-22,,5,Y
1000,2024-03-13,1000,50,N
1098,2024-02-11,100,1,N
1060,2024-03-28,10000,0,Y
1001,2024-01-17,100,0,N
1055,2024-02-04,100,50,
1057,2024-01-21,100,500,N
1018,2024-03-02,10000,0,Y
1088,2024-03-18,10,1,N
1022,2024-03-14,100,500,Y
1056,2024-02-12,10000,500,N
1021,2024-03-17,10000,0,N
1049,2024-03-12,10,5,N
1089,2024-01-20,1000,500,N
1009,2024-02-11,100,0,N
1030,2024-03-20,100,0,Y
1092,2024-03-27,100,50,N
1069,2024-03-21,10000,500,N
1008,2024-03-28,10,50,N
1085,2024-03-06,100,1,Y
1007,2024-02-15,100,500,
1034,2024-03-21,1000,50,Y
1009,2024-02-13,100,0,N
1027,2024-02-08,,50,Y
1030,2024-03-16,10000,5,N
1002,2024-01-08,100,0,Y
1090,2024-02-02,100,0,N
1093,2024-01-18,1000,5,N
1049,2024-02-19,100,500,N
1049,2024-03-21,1000,5,N
1057,2024-02-22,1000,50,Y
1027,2024-02-25,,1,N
1029,2024-03-28,100,1,N
1019,2024-03-22,1000,0,N
1015,2024-02-26,100,5,N
1077,2024-01-06,100,0,N
1048,2024-03-17,100,5,Y
1017,2024-03-15,10000,5,N
1097,2024-03-18,100,50,N
1031,2024-01-16,100,1,Y
1062,2024-02-27,10000,50,Y
1074,2024-02-17,10000,0,Y
1027,2024-03-30,1000,500,
1057,2024-01-27,1000,50,N
1002,2024-01-29,100,0,N
1057,2024-02-03,100000,1,
1060,2024-02-29,10000,0,N
1000,2024-02-06,,50,Y
1027,2024-02-24,10000,5,N
1019,2024-01-27,100,500,Y
1062,2024-03-10,100,50,N
1002,2024-01-11,,500,N
1043,2024-03-27,10000,0,N
1006,2024-03-06,100,0,N
1021,2024-02-04,10,500,Y
1017,2024-01-23,10,5,Y
1055,2024-01-28,10000,1,Y
1045,2024-02-07,10000,5,
1007,2024-01-06,100,5,
1044,2024-02-27,10000,50,
1091,2024-03-15,10000,1,N
1072,2024-03-18,10,500,Y
1047,2024-03-28,1000,50,N
1063,2024-03-10,1000,1,N
1099,2024-02-12,100,1,Y
1002,2024-01-05,10,50,Y
1023,2024-03-12,100,1,N
1038,2024-01-09,10,50,Y
1031,2024-02-18,100000,0,
1004,2024-03-22,,5,Y
1066,2024-01-16,1000,5,
1033,2024-02-27,1000,50,N
1021,2024-01-11,1000,0,N
1084,2024-03-10,100,5,Y
1014,2024-02-25,1000,0,Y
1005,2024-01-22,10000,50,Y
1002,2024-03-30,1000,500,Y
1011,2024-01-11,1000,0,Y
1070,2024-03-14,10,500,N
1015,2024-03-11,1000,1,Y
1025,2024-02-20,,50,N
1066,2024-01-25,100,500,
1090,2024-02-28,100,1,N
1059,2024-02-02,100,50,Y
1022,2024-02-16,1000,0,N
1071,2024-01-29,10,50,Y
1008,2024-03-01,100,5,Y
1060,2024-01-04,1000,500,
1046,2024-02-29,100,5,N
1020,2024-03-01,100,50,Y
1009,2024-01-11,1000,1,Y
1041,2024-01-23,100,5,N
1069,2024-03-27,100000,1,N
1094,2024-02-22,100000,0,Y
1047,2024-03-19,1000,500,
1072,2024-01-05,10,0,Y
1022,2024-03-27,1000,1,Y
1026,2024-01-31,1000,1,
1087,2024-02-24,10,5,
1057,2024-03-09,100,0,
1093,2024-01-06,100,0,N
1033,2024-01-03,100,500,
1043,2024-01-11,1000,50,N
1065,2024-01-02,1000,0,N
1063,2024-01-16,1000,50,Y
1074,2024-03-08,10000,500,N
1052,2024-02-25,,0,N
1073,2024-02-11,1000,1,N
1010,2024-02-28,1000,50,
1045,2024-01-07,100,50,N
1035,2024-02-15,100,5,Y
1019,2024-03-19,1000,1,Y
1053,2024-03-14,10000,0,Y
1014,2024-03-17,10000,0,N
1057,2024-03-24,10,50,N
1091,2024-01-01,10,500,
1073,2024-02-23,1000,5,Y
1045,2024-01-28,10000,50,Y
1059,2024-02-22,100,5,N
1043,2024-01-12,10,5,Y
1061,2024-01-30,10000,50,Y
1030,2024-03-04,10000,1,Y
1035,2024-01-30,10000,0,N
1079,2024-01-19,100,5,Y
1008,2024-01-05,1000,500,
1024,2024-02-17,1000,5,N
1058,2024-02-14,10000,1,Y
1038,2024-01-13,1000,5,N
1050,2024-03-12,10000,1,
1098,2024-03-10,10,50,N
1071,2024-01-02,10000,50,N
1085,2024-02-22,100,0,N
1044,2024-02-05,1000,0,Y
1022,2024-01-05,10000,50,Y
1093,2024-02-09,1000,500,N
1004,2024-01-11,10,500,N
1096,2024-01-02,1000,500,N
1034,2024-03-30,1000,50,
1039,2024-01-28,10,1,N
1003,2024-03-02,100,50,N
1032,2024-02-11,10000,1,N
1032,2024-01-16,1000,0,Y
1012,2024-02-22,100,1,N
1078,2024-02-14,10,5,Y
1011,2024-01-14,1000,500,N
1037,2024-03-09,100,0,N
1027,2024-01-09,10,0,Y
1031,2024-03-11,1000,1,N
1088,2024-02-22,10,0,N
1044,2024-03-08,10000,50,N
1041,2024-02-05,1000,5,Y
1005,2024-02-26,100,1,Y
1060,2024-02-16,100,1,N
1030,2024-02-27,10,1,Y
1070,2024-03-15,100,50,N
1078,2024-03-10,100,1,Y
1072,2024-01-16,100,500,N
1006,2024-02-07,,1,Y
1037,2024-03-30,100,5,N
1002,2024-03-12,10000,1,Y
1013,2024-03-13,100,1,Y
1003,2024-01-14,,1,Y
1024,2024-01-16,10,1,
1001,2024-03-25,1000,50,
1004,2024-02-02,,50,Y
1048,2024-03-07,100,0,Y
1091,2024-01-24,1000,500,Y
1067,2024-01-27,1000,50,N
1009,2024-01-02,1000,0,Y
1050,2024-03-03,100,500,Y
1095,2024-03-30,1000,0,Y
1040,2024-02-24,10,0,N
1029,2024-02-07,10000,50,N
1095,2024-02-08,,50,N
1046,2024-01-21,10000,500,N
1004,2024-02-27,10,0,N
1053,2024-01-04,100000,5,Y
1015,2024-02-23,100,1,N
1035,2024-02-25,100,1,
1017,2024-01-14,100,5,Y
1080,2024-01-14,10000,500,Y
1096,2024-01-22,100,50,Y
1034,2024-02-07,10000,5,N
1037,2024-01-07,100,5,
1087,2024-01-18,100,500,
1031,2024-01-09,10,50,N
1004,2024-03-27,100,5,N
1038,2024-03-14,100,1,N
1002,2024-01-29,10,5,N
1052,2024-01-26,1000,50,N
1008,2024-03-07,100,0,N
1036,2024-03-21,10000,500,N
1081,2024-01-27,100,500,Y
1081,2024-03-16,100,1,N
1083,2024-02-20,100,1,
1034,2024-03-07,100,50,N
1082,2024-02-07,100,5,N
1002,2024-03-10,100,0,Y
1046,2024-02-23,100,1,Y
1044,2024-02-09,1000,500,Y
1077,2024-03-15,10000,5,N
1000,2024-01-29,100,0,N
1067,2024-01-02,100,500,
1070,2024-01-28,10000,50,Y
1005,2024-03-07,100000,0,Y
1077,2024-01-06,10000,50,
1031,2024-03-23,1000,1,N
1074,2024-01-10,1000,1,
1070,2024-01-04,1000,500,N
1016,2024-02-14,10,500,Y
1072,2024-01-22,1000,1,Y
1070,2024-01-23,1000,50,Y
1087,2024-01-06,10,1,Y
1074,2024-01-26,100,50,Y
1031,2024-03-15,10,1,N
1015,2024-03-19,10000,500,N
1075,2024-01-24,1000,1,Y
1027,2024-03-29,100,5,N
1079,2024-02-09,10000,0,N
1027,2024-03-12,100,50,N
1037,2024-03-29,100,500,Y
1035,2024-03-18,1000,50,N
1091,2024-01-02,1000,50,Y
1037,2024-03-25,100,0,N
1053,2024-03-08,10000,1,Y
1003,2024-01-17,100,5,Y
1084,2024-02-03,10000,0,
1079,2024-02-10,10,500,Y
1013,2024-02-03,100,5,N
1077,2024-02-29,1000,5,N
1015,2024-03-11,10,5,Y
1076,2024-02-14,10000,5,N
1091,2024-03-27,1000,1,N
1089,2024-03-20,1000,5,Y
1078,2024-01-15,1000,5,Y
1079,2024-02-23,100,1,Y
1053,2024-03-30,100,50,N
1023,2024-01-26,10,0,Y
1038,2024-03-01,100,50,Y
1089,2024-02-07,10,5,Y
1082,2024-02-04,100,500,
1005,2024-02-02,10000,50,Y
1089,2024-02-18,10,1,Y
1098,2024-02-22,,5,N
1055,2024-02-13,1000,5,Y
1054,2024-02-01,100,500,N
1037,2024-03-23,1000,50,N
1024,2024-03-14,10,0,Y
1014,2024-01-08,10,1,N
1094,2024-02-20,10,50,N
1008,2024-03-12,100000,1,Y
1077,2024-03-08,10,5,N
1084,2024-02-20,10000,50,Y
1096,2024-02-16,100,50,
1062,2024-01-07,1000,5,N
1088,2024-03-07,1000,500,N
1054,2024-03-26,100,500,N
1013,2024-02-29,1000,50,N
1013,2024-03-28,10,5,Y
1007,2024-01-29,100000,1,Y
1059,2024-02-21,100,500,Y
1019,2024-01-17,10000,50,Y
1095,2024-01-15,100,500,Y
1024,2024-02-14,100,500,Y
1051,2024-03-18,10,1,N
1013,2024-02-05,100,5,
1017,2024-02-03,10,50,
1095,2024-01-22,,500,Y
1054,2024-03-24,100,50,N
1076,2024-03-09,100,500,Y
1009,2024-02-27,100,1,N
1082,2024-01-13,10,1,Y
1072,2024-02-10,100,50,Y
1016,2024-02-21,100,1,N
1055,2024-01-09,1000,1,Y
1055,2024-03-12,100,0,N
1093,2024-03-09,1000,1,N
1070,2024-01-27,1000,1,N
1036,2024-01-16,1000,500,N
1057,2024-01-11,10,1,Y
1020,2024-01-20,1000,50,N
1064,2024-02-26,100,1,Y
1027,2024-01-17,1000,0,N
1095,2024-03-29,1000,0,N
1040,2024-02-26,10,50,N
1057,2024-02-16,1000,1,N
1074,2024-02-27,10,1,N
1079,2024-01-20,100,50,N
1007,2024-03-17,100,500,N
1051,2024-02-19,100000,50,N
1050,2024-03-28,100,50,Y
1071,2024-03-24,1000,500,Y
1046,2024-01-21,10000,0,Y
1029,2024-01-09,10,1,Y
1055,2024-01-30,1000,50,Y
1001,2024-01-12,10,0,Y
1078,2024-01-11,1000,5,N
1017,2024-02-26,10,500,
1002,2024-03-30,1000,50,
1013,2024-02-03,10,0,Y
1020,2024-01-11,10,0,Y
1020,2024-03-15,100000,0,Y
1075,2024-02-13,100,0,Y
1030,2024-02-04,100,0,Y
1019,2024-03-22,,1,N
1077,2024-01-25,,5,Y
1025,2024-01-08,100000,50,N
1070,2024-02-14,10000,5,N
1003,2024-01-14,100,500,N
1048,2024-01-20,10,5,Y
1011,2024-01-28,100,5,N
1084,2024-03-05,1000,0,Y
1034,2024-01-09,100,5,N
1049,2024-02-21,10000,1,Y
1079,2024-02-23,,0,Y
1064,2024-02-16,1000,50,N
1005,2024-01-25,100,0,
1023,2024-02-20,10000,0,N
1034,2024-03-03,10,50,Y
1096,2024-02-15,1000,0,Y
1036,2024-01-11,10000,50,N
1062,2024-02-28,100,5,N
1029,2024-01-11,100,5,Y
1075,2024-01-30,1000,1,Y
1006,2024-02-01,100,5,Y
1033,2024-03-21,100,500,
1036,2024-02-12,10000,0,Y
1016,2024-01-05,100,1,Y
1025,2024-01-14,100,0,Y
1018,2024-02-04,10,5,Y
1059,2024-03-13,100,1,N
1048,2024-01-01,10,5,N
1046,2024-03-15,10000,0,N
1085,2024-02-16,10000,5,N
1035,2024-02-06,10000,5,N
1007,2024-02-08,100,1,N
1098,2024-03-06,1000,50,N
1039,2024-02-20,1000,500,
1082,2024-03-15,10000,50,
1024,2024-03-15,10,0,N
1000,2024-01-12,100,50,N
1077,2024-01-06,10,0,
1097,2024-01-18,100,500,Y
1041,2024-02-06,10000,50,N
1016,2024-01-22,1000,0,N
1029,2024-02-05,10000,1,N
1018,2024-01-18,10,5,Y
1015,2024-02-25,1000,0,N
1056,2024-03-24,100,5,Y
1008,2024-03-18,100,50,N
1011,2024-03-15,100,50,Y
1004,2024-03-18,1000,500,N
1088,2024-01-23,100,1,N
1000,2024-03-07,1000,0,N
1080,2024-03-25,1000,5,N
1053,2024-01-08,100,0,N
1065,2024-01-29,10,50,N
1025,2024-02-27,100,50,Y
1011,2024-01-26,100,0,Y
1032,2024-02-24,10,1,N
1029,2024-01-07,10000,50,N
1037,2024-02-11,1000,50,N
1097,2024-03-12,10,50,N
1047,2024-02-15,100,0,Y
1045,2024-01-24,100,5,
1091,2024-01-31,10000,500,Y
1032,2024-03-22,1000,50,N
1058,2024-03-12,100,50,Y
1012,2024-03-29,100000,50,Y
1063,2024-03-13,100,0,N
1094,2024-03-11,100,50,N
1083,2024-03-26,10000,500,Y
1054,2024-02-28,10,0,N
1009,2024-02-20,10000,0,Y
1019,2024-03-04,100,1,N
1041,2024-03-27,1000,1,N
1017,2024-03-14,100,0,Y
1081,2024-01-17,1000,50,N
1037,2024-02-29,,50,Y
1081,2024-03-19,10000,0,
1010,2024-03-19,1000,500,N
1093,2024-02-21,100,500,N
1041,2024-02-12,100,0,Y
1015,2024-01-10,1000,1,Y
1072,2024-01-05,1000,5,Y
1001,2024-03-30,100,0,Y
1086,2024-01-31,1000,0,N
1077,2024-02-15,1000,5,N
1079,2024-03-26,1000,500,Y
1051,2024-01-31,100000,1,Y
1060,2024-02-29,1000,1,Y
1023,2024-02-25,100,5,N
1029,2024-02-08,10000,5,Y
1097,2024-03-16,1000,500,N
1091,2024-02-13,1000,50,
1072,2024-02-15,10,50,Y
1063,2024-01-25,100000,50,N
1045,2024-01-24,100,0,N
1028,2024-02-10,10000,5,N
1017,2024-03-19,100,0,N
1031,2024-01-17,10000,5,N
1025,2024-03-09,100,5,
1067,2024-02-22,100,5,N
1083,2024-02-13,1000,500,N
1027,2024-02-08,100000,500,Y
1047,2024-01-12,10,500,Y
1014,2024-02-11,100,500,N
1039,2024-03-10,1000,50,Y
1071,2024-01-23,10,5,N
1014,2024-01-29,100,50,N
1067,2024-02-28,10,50,N
1034,2024-03-09,10000,50,N
1054,2024-02-09,100,1,Y
1094,2024-01-15,10000,50,Y
1020,2024-02-04,10000,50,N
1003,2024-03-27,100,5,N
1041,2024-01-13,1000,1,Y
1085,2024-03-28,10,0,N
1091,2024-03-29,10,5,Y
1089,2024-02-03,100,0,N
1047,2024-01-29,10,1,
1005,2024-02-13,10000,0,N
1095,2024-03-17,1000,0,N
1006,2024-02-27,100,500,Y
1019,2024-02-24,,500,N
1088,2024-02-21,10,5,
1007,2024-03-25,10,5,N
1008,2024-01-04,1000,50,N
1033,2024-03-28,10000,5,Y
1084,2024-02-20,100,50,N
1049,2024-02-10,100,5,Y
1083,2024-02-12,10,0,N
1091,2024-01-03,100000,0,
1064,2024-01-29,10,500,N
1028,2024-03-26,100,1,Y
1050,2024-03-19,100,500,Y
1023,2024-02-06,100,1,N
1055,2024-01-22,,50,Y
1063,2024-03-02,1000,500,N
1011,2024-01-29,10000,500,N
1069,2024-03-18,1000,50,Y
1060,2024-03-02,1000,1,N
1077,2024-02-06,100,1,N
1062,2024-03-20,1000,500,N
1009,2024-03-13,10000,5,Y
1024,2024-01-28,100,0,Y
1084,2024-01-26,100000,50,N
1058,2024-02-10,100,5,N
1066,2024-03-14,10,1,N
1033,2024-01-30,100,5,Y
1018,2024-01-27,10,50,N
1001,2024-02-09,10000,5,N
1024,2024-01-25,10,1,
1007,2024-03-05,10,0,Y
1069,2024-03-25,1000,500,Y
1078,2024-01-17,1000,0,Y
1051,2024-03-11,1000,50,N
1001,2024-01-25,1000,0,Y
1097,2024-03-17,100,500,
1000,2024-03-11,10,50,N
1045,2024-01-17,,1,N
1050,2024-02-23,1000,500,Y
1030,2024-02-18,100,0,Y
1091,2024-03-24,10,1,Y
1006,2024-01-14,1000,1,N
1096,2024-02-15,1000,0,Y
1010,2024-03-26,100,5,Y
1024,2024-01-15,,5,Y
1090,2024-01-10,10,500,Y
1029,2024-02-13,,500,N
1054,2024-03-23,100,50,Y
1076,2024-03-24,10000,1,Y
1094,2024-01-16,100,50,Y
1078,2024-03-20,1000,0,Y
1029,2024-01-13,100,5,
1008,2024-03-01,10000,500,N
1066,2024-01-14,1000,50,N
1075,2024-01-26,100,5,N
1063,2024-03-07,10,0,N
1075,2024-02-08,10,1,N
1012,2024-01-22,10000,500,
1079,2024-02-09,100,50,N
1029,2024-03-08,100000,500,N
1011,2024-03-23,1000,0,Y
1089,2024-02-29,1000,5,N
1059,2024-03-21,1000,500,
1022,2024-01-09,10,500,N
1091,2024-02-24,1000,500,N
1051,2024-03-24,100,0,N
1034,2024-03-20,1000,50,Y
1098,2024-03-05,10,500,Y
1045,2024-01-27,100,0,N
1087,2024-01-01,10,0,N
1063,2024-01-16,100,1,N
1004,2024-03-26,10,1,N
1012,2024-01-24,10000,50,N
1051,2024-02-04,10,5,Y
1078,2024-03-24,100,500,N
1004,2024-01-18,10000,50,Y
1024,2024-01-04,10,500,N
1074,2024-03-19,,500,Y
1083,2024-01-05,1000,1,N
1009,2024-02-21,1000,50,Y
1071,2024-01-28,1000,500,N
1096,2024-01-19,100,500,Y
1074,2024-01-06,10000,5,Y
1022,2024-03-03,100,50,N
1041,2024-03-02,1000,5,N
1073,2024-03-15,10000,50,Y
1021,2024-02-19,100,1,N
1003,2024-01-07,10,0,N
1003,2024-02-20,10000,50,Y
1082,2024-03-21,1000,50,Y
1061,2024-02-12,10000,500,N
1070,2024-03-10,1000,500,N
1046,2024-03-26,100,5,
1057,2024-01-02,10,0,N
1045,2024-03-12,100000,500,N
1022,2024-02-21,100,5,N
1037,2024-01-08,100,50,N
1062,2024-03-10,10000,0,Y
1005,2024-01-01,1000,500,N
1054,2024-03-15,,500,N
1048,2024-03-05,100,1,N
1062,2024-03-24,10,500,N
1094,2024-01-03,10000,5,N
1020,2024-02-13,100,500,N
1075,2024-01-26,,0,Y
1055,2024-01-21,10,50,N
1048,2024-03-23,1000,1,Y
1031,2024-02-12,10,1,N
1075,2024-01-09,,1,N
1047,2024-01-22,100,500,
1001,2024-01-10,10000,5,Y
1033,2024-02-10,10,500,N
1024,2024-02-03,10000,1,N
1049,2024-02-07,1000,50,Y
1063,2024-01-30,100,50,Y
1090,2024-03-03,1000,500,N
1071,2024-01-30,100,50,Y
1056,2024-03-03,1000,5,N
1090,2024-03-16,10000,500,N
1044,2024-01-30,100,5,Y
1086,2024-03-07,1000,50,N
1038,2024-02-22,,500,Y
1020,2024-03-16,1000,50,Y
1034,2024-02-24,1000,0,N
1062,2024-03-08,10000,5,Y
1036,2024-03-17,10,5,
1099,2024-01-26,100,500,Y
1003,2024-03-29,1000,5,Y
1052,2024-02-08,10,50,N
1059,2024-03-08,100,5,N
1058,2024-03-14,100,500,Y
1076,2024-03-30,10,500,N
1083,2024-02-16,,0,N
1038,2024-03-25,1000,0,
1007,2024-03-11,10,5,N
1061,2024-02-11,,1,N
1086,2024-01-22,100,5,Y
1038,2024-02-29,1000,1,Y
1053,2024-03-22,100,0,N
1027,2024-02-28,100,0,Y
1004,2024-01-07,10,5,Y
1053,2024-01-06,10,1,N
1036,2024-01-09,10000,0,N
1094,2024-03-19,10,1,N
1033,2024-02-28,1000,50,N
1069,2024-03-19,10,1,Y
1020,2024-03-13,100,50,Y
1067,2024-01-07,10,0,Y
1019,2024-02-13,10,50,Y
1062,2024-02-21,100000,0,Y
1016,2024-02-03,10000,500,N
1025,2024-03-24,100000,500,Y
1015,2024-03-29,100,50,Y
1092,2024-01-31,100,1,Y
1074,2024-01-03,1000,5,Y
1033,2024-01-23,100000,1,N
1081,2024-01-03,100,0,N
1055,2024-02-07,100000,50,Y
1008,2024-01-28,1000,0,
1061,2024-03-27,10000,0,N
1051,2024-02-02,10,500,N
1085,2024-01-25,100,5,N
1013,2024-02-28,10000,500,Y
1092,2024-03-21,10,0,N
1043,2024-02-10,1000,50,N
1040,2024-02-24,10000,0,
1052,2024-03-27,100,50,N
1035,2024-03-22,1000,5,N
1067,2024-01-27,100,50,Y
1026,2024-03-15,100,0,Y
1078,2024-01-13,100,50,Y
1082,2024-02-04,10,50,N
1059,2024-01-09,10000,50,
1024,2024-02-08,100,50,Y
1038,2024-03-01,100,1,N
1088,2024-01-22,100,50,Y
1033,2024-02-16,10,50,Y
1078,2024-03-05,10000,500,
1086,2024-01-07,10000,50,N
1051,2024-01-13,10000,1,Y
1075,2024-01-23,,50,N
1091,2024-02-26,10,500,N
1097,2024-03-11,,50,Y
1023,2024-01-28,100,1,Y
1020,2024-02-25,10,50,N
1004,2024-01-23,,0,Y
1094,2024-01-02,1000,5,N
1062,2024-03-20,10000,500,N
1023,2024-01-04,1000,1,N
1021,2024-02-03,10,50,N
1048,2024-02-06,100,500,Y
1061,2024-03-11,1000,0,Y
1063,2024-01-16,10,0,Y
1085,2024-02-13,100,50,N
1082,2024-03-04,,1,N
1048,2024-01-11,10000,1,Y
1073,2024-01-27,,1,Y
1060,2024-02-15,100,5,N
1069,2024-01-25,10,500,N
1084,2024-02-08,10,1,N
1001,2024-01-24,10,1,Y
1020,2024-01-12,10000,0,N
1093,2024-03-29,1000,500,N
1021,2024-02-23,1000,0,N
1081,2024-02-29,1000,5,N
1034,2024-03-30,1000,0,N
1008,2024-03-25,10,1,N
1002,2024-03-11,1000,5,Y
1074,2024-02-07,1000,1,N
1010,2024-03-28,100,50,N
1012,2024-01-18,1000,0,Y
1005,2024-01-04,1000,5,N
1095,2024-02-15,10000,0,Y
1061,2024-02-04,1000,500,N
1018,2024-01-06,1000,0,Y
1071,2024-02-06,100,5,Y
1044,2024-03-28,10,5,Y
1057,2024-03-20,,50,N
1048,2024-02-02,100,500,N
1094,2024-03-18,,0,N
1018,2024-02-20,10000,50,Y
1077,2024-01-07,100,1,Y
1002,2024-03-12,100,0,Y
1059,2024-01-21,1000,50,N
1047,2024-01-21,10,5,Y
1001,2024-03-02,10000,5,N
1048,2024-01-28,100,0,N
1069,2024-01-04,100,500,Y
1018,2024-02-01,100,500,Y
1095,2024-03-23,10000,500,Y
1085,2024-02-10,1000,1,Y
1089,2024-01-11,10,500,N
1012,2024-02-26,1000,500,Y
1033,2024-02-05,10,1,Y
1056,2024-03-17,1000,50,Y
1022,2024-01-08,10,1,Y
1023,2024-02-18,10000,500,N
1093,2024-01-23,1000,50,N
1087,2024-01-18,10,50,N
1099,2024-01-14,,5,Y
1074,2024-03-16,100,5,Y
1098,2024-02-20,10,1,Y
1007,2024-03-24,10,500,Y
1082,2024-02-27,,500,N
1023,2024-01-15,1000,0,N
1010,2024-01-18,100000,50,Y
1049,2024-03-08,10,500,Y
1095,2024-03-27,10,0,N
1095,2024-01-30,1000,500,N
1072,2024-02-26,100,5,N
1003,2024-01-26,10000,0,Y
1041,2024-02-03,10000,5,Y
1093,2024-03-24,,500,
1087,2024-03-01,100,50,Y
1031,2024-03-19,10000,1,N
1085,2024-01-11,1000,50,
1009,2024-02-17,100,50,N
1071,2024-03-09,100,5,
1029,2024-01-16,10,5,N
1037,2024-01-16,1000,500,Y
1027,2024-03-17,10,500,N
1073,2024-01-01,10000,5,
1031,2024-01-01,100000,500,Y
1009,2024-01-28,100,1,N
1013,2024-02-19,10,50,Y
1092,2024-03-27,100,50,N
1021,2024-02-12,1000,0,N
1065,2024-03-07,100,5,N
1075,2024-03-07,100,500,N
1082,2024-02-06,100,0,Y
1016,2024-01-18,10000,500,N
1046,2024-02-12,100,50,Y
1054,2024-01-24,10000,500,
1050,2024-03-08,1000,500,N
1009,2024-02-14,1000,5,N
1031,2024-02-21,1000,500,Y
1054,2024-01-03,10,5,Y
1086,2024-01-24,100,50,Y
1063,2024-01-09,100,0,Y
1044,2024-01-22,10000,0,Y
1075,2024-01-12,1000,500,Y
1049,2024-02-02,10000,1,
1004,2024-03-19,10,50,Y
1077,2024-01-13,1000,5,N
1066,2024-02-17,1000,5,N
1037,2024-03-25,10000,500,N
1053,2024-02-02,100,1,N
1028,2024-03-17,100,1,Y
1096,2024-03-22,100,50,Y
1060,2024-01-05,10000,1,Y
1018,2024-01-18,100000,5,Y
1042,2024-02-04,10000,0,N
1042,2024-03-17,10,5,Y
1043,2024-02-09,100,500,N
1031,2024-02-22,,5,N
1010,2024-03-05,10000,0,N
1059,2024-03-19,100,50,N
1064,2024-01-03,1000,1,N
1080,2024-01-03,100,1,N
1005,2024-03-02,100,0,Y
1099,2024-03-13,10,1,Y
1031,2024-03-17,100,5,Y
1079,2024-02-19,10000,1,N
1020,2024-02-24,10,500,N
1026,2024-03-30,1000,5,Y
1044,2024-01-05,1000,50,N
1051,2024-02-14,1000,500,Y
1072,2024-01-19,1000,5,N
1027,2024-01-15,10000,1,N
1062,2024-02-12,100,5,N
1030,2024-03-21,10,50,N
1039,2024-03-04,10,5,Y
1039,2024-01-07,1000,5,Y
1025,2024-03-05,1000,50,Y
1012,2024-01-15,1000,1,Y
1033,2024-02-29,100,0,N
1058,2024-03-21,100,5,Y
1020,2024-01-15,100000,500,N
1089,2024-02-12,100,50,
