hospital_id,reporting_year,total_discharges,readmissions
246,2023,381.0,2
206,2022,117.0,31
209,2023,322.0,35
226,2023,230.0,137
258,2022,289.0,114
234,2024,452.0,54
222,2022,171.0,198
255,2024,434.0,116
215,2022,101.0,24
251,2024,66.0,189
226,2023,284.0,161
214,2024,491.0,152
205,2024,367.0,7
241,2022,466.0,52
238,2023,375.0,9
223,2024,357.0,77
250,2024,311.0,92
222,2022,145.0,128
204,2023,269.0,185
206,2024,406.0,146
221,2022,369.0,19
228,2023,398.0,47
252,2024,108.0,71
230,2024,156.0,57
234,2024,71.0,37
257,2024,374.0,169
233,2024,435.0,87
218,2023,95.0,6
233,2024,495.0,196
229,2024,101.0,19
218,2024,294.0,179
217,2024,222.0,25
200,2022,430.0,88
240,2023,148.0,83
257,2023,230.0,55
252,2023,85.0,197
215,2024,484.0,198
256,2023,67.0,61
239,2024,61.0,127
254,2024,362.0,189
227,2022,163.0,35
253,2024,479.0,19
210,2023,266.0,145
247,2024,433.0,199
251,2023,90.0,26
231,2024,426.0,132
225,2022,299.0,94
209,2024,166.0,173
222,2023,69.0,40
247,2022,173.0,84
244,2024,161.0,51
238,2022,252.0,130
232,2024,171.0,57
213,2022,197.0,89
208,2024,146.0,152
213,2023,187.0,195
235,2024,111.0,119
254,2023,113.0,168
240,2024,266.0,189
201,2024,251.0,40
255,2023,73.0,32
210,2023,346.0,37
251,2023,466.0,145
213,2023,467.0,181
235,2024,492.0,48
234,2024,256.0,60
241,2024,393.0,15
251,2023,384.0,84
224,2024,290.0,43
232,2024,187.0,30
208,2022,310.0,94
212,2022,214.0,154
242,2023,423.0,168
209,2023,336.0,113
256,2022,200.0,2
232,2024,304.0,94
244,2024,60.0,161
208,2023,123.0,137
253,2024,423.0,56
239,2024,199.0,156
212,2022,282.0,165
223,2022,433.0,100
239,2023,423.0,114
258,2023,342.0,5
255,2022,76.0,141
259,2024,50.0,131
216,2022,496.0,172
232,2022,182.0,38
222,2023,60.0,53
226,2024,274.0,153
243,2023,385.0,28
243,2023,473.0,61
256,2022,77.0,135
242,2022,334.0,166
225,2023,193.0,145
223,2022,434.0,21
210,2022,368.0,145
228,2024,53.0,164
247,2024,100.0,110
204,2023,149.0,160
223,2024,431.0,175
208,2023,238.0,47
254,2024,131.0,129
258,2022,260.0,25
209,2022,405.0,144
210,2023,378.0,3
230,2024,331.0,8
202,2022,179.0,9
224,2023,269.0,68
252,2024,94.0,165
242,2022,365.0,48
239,2024,453.0,39
226,2023,68.0,176
200,2023,260.0,18
248,2023,154.0,36
247,2022,342.0,48
215,2023,192.0,133
234,2024,172.0,63
214,2022,247.0,150
233,2023,411.0,30
252,2023,297.0,52
210,2022,370.0,32
208,2023,318.0,16
256,2024,105.0,64
223,2022,418.0,66
236,2024,159.0,172
234,2024,234.0,87
221,2023,52.0,36
239,2022,350.0,91
237,2023,298.0,26
206,2024,377.0,147
243,2023,264.0,169
229,2023,205.0,152
259,2024,338.0,107
228,2023,424.0,69
254,2024,403.0,178
238,2022,147.0,109
240,2024,330.0,166
208,2022,367.0,120
200,2024,410.0,105
202,2024,429.0,29
204,2023,370.0,46
210,2022,284.0,174
203,2024,120.0,49
243,2023,166.0,27
232,2023,471.0,30
232,2022,205.0,47
244,2023,386.0,193
219,2023,407.0,180
236,2024,428.0,59
219,2022,161.0,46
233,2022,79.0,172
220,2022,178.0,128
257,2022,149.0,193
250,2023,451.0,118
206,2022,435.0,99
215,2023,146.0,22
231,2023,376.0,147
235,2023,161.0,160
249,2023,286.0,93
210,2022,108.0,88
255,2023,483.0,47
247,2024,323.0,143
228,2024,312.0,101
241,2024,238.0,166
233,2024,431.0,134
258,2023,245.0,61
254,2024,170.0,171
255,2024,194.0,96
209,2023,132.0,80
202,2022,246.0,176
221,2022,408.0,103
231,2022,232.0,3
243,2022,279.0,12
219,2023,62.0,25
259,2023,150.0,140
201,2022,266.0,95
207,2024,345.0,170
249,2023,192.0,139
240,2024,77.0,119
224,2024,490.0,84
210,2024,241.0,32
223,2022,296.0,66
225,2022,252.0,6
234,2022,270.0,6
239,2024,172.0,42
204,2024,182.0,175
214,2023,367.0,153
241,2023,284.0,75
213,2022,219.0,186
236,2023,371.0,115
217,2024,69.0,183
211,2024,135.0,167
202,2024,473.0,108
239,2022,460.0,65
245,2023,454.0,103
232,2024,170.0,142
203,2022,325.0,43
253,2022,337.0,186
256,2023,231.0,100
239,2024,85.0,161
225,2022,491.0,139
220,2022,161.0,133
244,2024,415.0,122
215,2022,116.0,99
247,2022,249.0,137
222,2023,79.0,79
223,2023,245.0,124
259,2023,184.0,152
208,2023,171.0,39
218,2023,201.0,175
226,2024,314.0,86
239,2022,339.0,183
230,2024,250.0,59
250,2024,104.0,107
200,2023,408.0,134
212,2024,165.0,112
244,2022,128.0,174
203,2024,418.0,123
254,2024,61.0,13
224,2023,107.0,100
209,2024,492.0,129
222,2024,117.0,190
257,2023,322.0,36
242,2022,250.0,68
229,2023,272.0,101
213,2023,463.0,21
231,2024,294.0,69
229,2023,496.0,44
204,2023,495.0,6
244,2022,495.0,4
214,2024,279.0,153
216,2022,67.0,91
247,2022,454.0,46
232,2023,258.0,86
211,2022,212.0,65
224,2022,450.0,148
251,2023,138.0,120
218,2023,231.0,65
258,2024,201.0,1
252,2023,64.0,17
222,2023,390.0,191
238,2023,301.0,45
204,2024,125.0,196
239,2022,63.0,8
220,2023,224.0,141
257,2024,415.0,67
235,2023,141.0,192
213,2022,266.0,39
205,2022,141.0,149
218,2023,336.0,14
203,2023,149.0,152
223,2024,107.0,63
225,2022,217.0,178
241,2023,495.0,159
218,2023,231.0,169
258,2023,237.0,144
231,2023,398.0,125
241,2024,444.0,161
244,2024,203.0,196
234,2022,332.0,46
253,2022,335.0,169
239,2024,358.0,93
241,2022,342.0,49
201,2024,308.0,108
232,2023,293.0,180
209,2023,123.0,13
244,2024,401.0,66
232,2023,118.0,19
222,2023,186.0,188
233,2024,203.0,150
256,2023,468.0,22
241,2022,374.0,148
235,2023,385.0,171
229,2022,271.0,132
238,2024,188.0,51
204,2022,170.0,166
220,2023,463.0,21
215,2022,418.0,68
206,2023,454.0,195
208,2023,309.0,148
251,2022,194.0,132
256,2023,493.0,188
240,2022,208.0,76
242,2023,55.0,123
223,2024,274.0,10
248,2024,165.0,66
225,2022,88.0,67
231,2022,156.0,112
242,2024,167.0,136
226,2024,91.0,93
240,2024,355.0,50
218,2024,76.0,59
207,2023,266.0,44
236,2022,155.0,187
205,2022,132.0,57
218,2024,435.0,75
242,2022,370.0,181
222,2022,319.0,48
201,2023,157.0,140
202,2023,64.0,148
201,2022,484.0,20
212,2023,199.0,154
231,2024,363.0,68
242,2022,386.0,80
224,2023,239.0,54
242,2023,483.0,84
212,2022,218.0,192
229,2022,337.0,15
218,2024,210.0,149
223,2023,498.0,86
253,2022,346.0,147
244,2023,132.0,127
232,2023,151.0,176
258,2023,429.0,71
212,2023,164.0,45
230,2022,291.0,48
237,2022,108.0,104
207,2024,148.0,101
257,2022,491.0,65
229,2023,437.0,61
218,2024,124.0,119
231,2022,290.0,120
229,2022,52.0,190
254,2024,424.0,159
245,2022,115.0,12
237,2022,341.0,169
216,2022,200.0,9
233,2023,444.0,174
215,2024,212.0,196
258,2024,296.0,187
236,2023,299.0,188
254,2024,334.0,57
251,2022,366.0,24
205,2023,239.0,70
201,2023,56.0,123
204,2023,68.0,61
241,2024,375.0,60
218,2023,138.0,172
200,2023,257.0,26
237,2023,428.0,51
224,2024,367.0,186
215,2024,328.0,42
229,2024,358.0,27
229,2023,444.0,20
209,2022,402.0,161
239,2024,121.0,84
251,2022,419.0,46
223,2022,266.0,26
258,2024,84.0,14
220,2024,446.0,4
250,2022,159.0,63
251,2024,366.0,16
238,2022,216.0,135
214,2022,117.0,56
204,2023,286.0,56
235,2022,476.0,47
250,2023,433.0,87
250,2023,475.0,127
241,2024,321.0,145
221,2024,426.0,41
207,2022,316.0,196
230,2024,137.0,53
251,2024,255.0,143
200,2024,409.0,84
219,2024,112.0,144
227,2022,424.0,171
230,2023,336.0,32
252,2023,329.0,138
223,2023,232.0,167
244,2024,434.0,164
206,2024,471.0,74
201,2022,489.0,27
208,2023,223.0,106
218,2022,183.0,157
240,2023,384.0,173
248,2022,465.0,77
224,2022,387.0,114
222,2022,416.0,170
249,2023,401.0,84
209,2024,189.0,90
222,2023,83.0,97
232,2024,115.0,7
242,2022,221.0,42
218,2023,391.0,32
254,2024,70.0,54
250,2023,247.0,57
233,2023,55.0,20
236,2023,317.0,174
202,2022,181.0,50
244,2024,56.0,156
256,2022,125.0,15
206,2024,271.0,67
242,2022,378.0,88
248,2023,56.0,68
200,2022,289.0,146
253,2023,96.0,106
235,2024,327.0,166
200,2024,204.0,69
240,2023,301.0,29
229,2023,276.0,27
249,2022,87.0,190
231,2022,137.0,12
248,2022,319.0,66
218,2024,217.0,63
246,2023,405.0,57
209,2024,254.0,67
243,2023,150.0,9
247,2023,165.0,178
243,2024,99.0,69
232,2022,81.0,0
244,2022,374.0,0
203,2024,258.0,134
219,2023,243.0,79
253,2024,136.0,127
243,2022,310.0,3
250,2023,171.0,15
214,2024,345.0,198
240,2022,215.0,113
253,2023,303.0,24
229,2024,239.0,142
206,2024,307.0,136
237,2022,345.0,10
240,2024,120.0,198
217,2024,281.0,52
258,2024,483.0,38
229,2024,455.0,130
207,2022,440.0,198
220,2023,430.0,2
249,2023,122.0,139
244,2024,287.0,2
206,2022,300.0,70
243,2024,414.0,22
204,2024,468.0,165
231,2024,407.0,121
215,2024,73.0,41
239,2023,213.0,132
225,2024,358.0,40
226,2024,259.0,112
253,2024,156.0,180
238,2023,459.0,61
258,2022,280.0,82
227,2022,361.0,125
232,2022,391.0,151
201,2022,138.0,27
240,2022,92.0,80
214,2024,138.0,8
238,2024,346.0,188
206,2022,138.0,180
219,2023,471.0,144
212,2024,312.0,64
231,2022,345.0,103
228,2023,297.0,136
203,2022,413.0,197
218,2023,457.0,14
209,2022,132.0,110
235,2024,199.0,5
211,2022,351.0,116
257,2022,72.0,145
221,2022,133.0,117
226,2022,389.0,113
234,2022,184.0,113
257,2023,467.0,57
239,2024,444.0,91
216,2024,476.0,22
205,2024,377.0,26
244,2023,407.0,76
249,2022,444.0,74
247,2024,348.0,125
242,2023,330.0,14
213,2022,80.0,157
232,2024,278.0,133
243,2023,305.0,24
251,2023,459.0,30
227,2024,376.0,10
237,2022,222.0,67
206,2023,235.0,111
210,2023,113.0,23
232,2022,325.0,13
202,2023,384.0,23
221,2022,129.0,86
212,2024,404.0,68
228,2022,239.0,110
205,2023,494.0,153
241,2022,359.0,93
253,2022,340.0,41
238,2022,153.0,101
242,2022,417.0,111
254,2023,339.0,47
227,2024,408.0,50
257,2024,174.0,194
214,2022,178.0,115
223,2024,58.0,145
242,2023,154.0,85
249,2023,143.0,27
225,2024,70.0,29
200,2024,259.0,1
225,2023,71.0,192
245,2022,413.0,35
230,2022,395.0,20
222,2023,253.0,61
231,2024,464.0,181
243,2024,86.0,27
200,2024,304.0,31
217,2024,284.0,185
216,2024,481.0,69
245,2024,179.0,124
243,2024,278.0,150
227,2024,153.0,69
200,2022,193.0,123
250,2022,355.0,191
235,2024,430.0,158
204,2024,328.0,18
204,2022,429.0,199
201,2023,148.0,7
210,2022,55.0,63
234,2024,238.0,125
229,2022,341.0,123
231,2024,199.0,40
207,2022,495.0,116
201,2022,444.0,178
235,2022,171.0,6
238,2024,126.0,179
224,2023,222.0,71
218,2024,259.0,2
250,2023,361.0,144
206,2023,478.0,4
239,2023,221.0,187
213,2023,399.0,72
203,2023,154.0,114
245,2023,265.0,69
232,2024,178.0,135
236,2024,278.0,171
242,2022,333.0,153
229,2023,53.0,175
246,2024,437.0,83
219,2024,383.0,25
213,2024,252.0,57
226,2024,136.0,117
255,2022,289.0,194
212,2024,363.0,185
206,2022,160.0,24
217,2023,91.0,14
237,2022,305.0,10
251,2024,245.0,95
238,2023,498.0,5
208,2022,292.0,1
222,2022,89.0,22
230,2022,303.0,92
201,2024,123.0,6
239,2023,440.0,189
237,2022,179.0,29
240,2024,264.0,79
238,2023,339.0,0
204,2022,423.0,163
255,2023,169.0,0
222,2024,356.0,149
248,2023,317.0,100
258,2023,292.0,61
231,2023,361.0,79
252,2022,381.0,43
238,2022,286.0,8
215,2022,321.0,88
257,2022,185.0,37
254,2022,219.0,21
210,2022,55.0,168
213,2022,482.0,1
202,2024,188.0,128
252,2024,495.0,9
207,2023,207.0,98
214,2023,443.0,87
256,2024,136.0,177
208,2024,67.0,151
215,2023,367.0,174
225,2024,58.0,173
252,2024,122.0,101
231,2024,163.0,147
217,2023,183.0,115
207,2023,129.0,187
238,2022,381.0,22
251,2023,179.0,22
252,2022,459.0,72
259,2024,314.0,61
231,2022,310.0,131
209,2024,141.0,154
211,2022,399.0,56
211,2024,194.0,67
258,2023,367.0,65
258,2022,96.0,198
209,2022,344.0,56
233,2024,177.0,42
256,2024,364.0,175
229,2023,311.0,169
243,2022,245.0,11
230,2023,420.0,90
237,2023,303.0,181
224,2023,215.0,85
223,2024,233.0,106
232,2023,295.0,73
208,2023,447.0,34
224,2024,385.0,167
219,2024,231.0,180
247,2023,150.0,83
216,2022,209.0,31
251,2022,208.0,132
205,2024,246.0,156
235,2023,194.0,89
240,2022,53.0,10
219,2022,156.0,28
225,2023,265.0,123
239,2022,55.0,107
249,2022,497.0,147
211,2024,207.0,42
206,2022,424.0,69
239,2022,380.0,135
229,2024,140.0,172
221,2022,314.0,110
241,2024,457.0,65
228,2023,325.0,189
221,2022,62.0,182
223,2022,360.0,90
202,2024,141.0,165
249,2022,272.0,92
240,2022,145.0,193
223,2024,276.0,14
225,2022,406.0,32
204,2024,324.0,10
212,2022,352.0,167
236,2023,301.0,87
253,2024,120.0,168
221,2023,372.0,78
233,2023,345.0,132
238,2024,143.0,131
202,2023,107.0,195
231,2022,80.0,164
223,2024,350.0,114
208,2022,153.0,12
202,2023,359.0,148
221,2024,378.0,10
223,2023,147.0,13
237,2022,460.0,163
209,2024,101.0,140
234,2023,104.0,186
219,2024,76.0,68
240,2023,402.0,20
243,2022,165.0,96
211,2024,414.0,107
247,2023,222.0,191
242,2023,476.0,182
211,2022,91.0,80
216,2024,293.0,90
203,2023,311.0,192
241,2022,353.0,178
248,2024,491.0,196
207,2023,76.0,75
206,2023,209.0,24
254,2024,215.0,24
217,2024,391.0,139
225,2023,230.0,10
230,2022,145.0,93
253,2022,332.0,47
255,2022,285.0,80
255,2024,345.0,130
252,2023,143.0,74
207,2022,212.0,176
233,2024,167.0,160
245,2023,495.0,46
215,2023,434.0,72
219,2024,283.0,145
209,2024,204.0,0
249,2022,327.0,69
204,2023,430.0,132
247,2023,160.0,2
210,2023,481.0,89
250,2023,329.0,100
237,2022,294.0,197
238,2023,200.0,10
221,2024,230.0,74
210,2022,340.0,106
217,2023,378.0,39
217,2022,460.0,101
230,2022,56.0,63
219,2022,457.0,79
222,2024,257.0,83
239,2022,177.0,57
252,2023,72.0,152
209,2023,56.0,29
216,2023,361.0,167
240,2022,199.0,24
244,2023,142.0,9
207,2022,453.0,108
230,2022,311.0,56
248,2022,80.0,162
247,2023,154.0,26
256,2022,495.0,195
247,2024,394.0,61
252,2024,177.0,156
239,2022,425.0,98
225,2023,91.0,148
241,2022,151.0,168
243,2022,274.0,158
249,2024,62.0,146
254,2023,150.0,37
208,2023,460.0,159
231,2022,388.0,3
222,2023,129.0,77
231,2022,96.0,64
256,2022,490.0,103
235,2024,383.0,82
204,2023,287.0,47
254,2023,309.0,159
247,2024,152.0,124
200,2023,455.0,7
249,2022,416.0,132
249,2023,103.0,199
230,2023,278.0,176
230,2023,178.0,197
257,2022,228.0,98
256,2023,163.0,52
250,2022,112.0,126
208,2024,335.0,115
232,2022,140.0,59
258,2024,211.0,188
234,2024,78.0,189
225,2022,117.0,140
201,2022,248.0,88
233,2024,362.0,50
216,2024,338.0,156
205,2023,415.0,19
236,2022,151.0,34
230,2024,242.0,89
227,2022,168.0,114
220,2022,467.0,83
210,2024,153.0,106
240,2024,99.0,40
253,2022,234.0,171
256,2023,391.0,43
235,2024,354.0,133
238,2022,481.0,190
244,2023,256.0,144
247,2022,128.0,119
226,2022,233.0,113
219,2024,392.0,90
248,2023,189.0,40
219,2022,268.0,150
201,2023,162.0,37
236,2023,105.0,168
226,2024,291.0,30
217,2022,281.0,143
212,2022,186.0,122
217,2024,160.0,130
259,2024,414.0,79
210,2022,462.0,114
213,2024,214.0,143
243,2022,454.0,67
203,2023,168.0,68
238,2023,50.0,181
212,2024,381.0,86
218,2023,114.0,41
242,2022,204.0,191
259,2023,329.0,125
238,2023,393.0,18
258,2023,226.0,88
224,2022,83.0,82
214,2024,152.0,61
250,2022,424.0,2
219,2024,173.0,7
216,2023,362.0,158
254,2023,99.0,18
200,2023,223.0,118
228,2022,315.0,64
243,2023,433.0,52
218,2022,265.0,12
229,2022,140.0,58
224,2024,312.0,184
227,2024,447.0,170
236,2024,276.0,11
241,2024,284.0,87
257,2022,448.0,97
210,2022,356.0,151
215,2024,232.0,169
217,2024,174.0,136
240,2024,413.0,175
253,2024,465.0,67
208,2024,236.0,175
227,2024,406.0,152
226,2024,378.0,99
245,2023,344.0,151
251,2024,480.0,22
237,2024,82.0,102
243,2022,82.0,61
222,2024,87.0,78
242,2024,273.0,88
221,2024,70.0,188
203,2022,118.0,119
231,2022,476.0,106
223,2023,316.0,9
237,2022,237.0,9
249,2022,223.0,69
227,2023,431.0,68
205,2022,268.0,59
232,2023,105.0,92
230,2023,346.0,64
256,2022,412.0,56
209,2022,348.0,110
211,2023,101.0,13
206,2023,353.0,35
223,2023,317.0,61
227,2023,184.0,75
210,2022,148.0,14
231,2024,93.0,48
219,2023,183.0,79
255,2022,196.0,142
227,2023,277.0,199
200,2024,411.0,171
226,2022,281.0,77
215,2022,411.0,129
235,2024,449.0,118
205,2024,444.0,62
209,2022,405.0,23
238,2024,108.0,1
243,2022,141.0,81
218,2024,429.0,131
209,2023,165.0,91
225,2023,136.0,104
233,2022,468.0,167
240,2022,109.0,6
200,2022,212.0,60
209,2023,194.0,171
232,2023,216.0,108
225,2022,181.0,195
233,2024,225.0,129
236,2022,97.0,44
248,2022,387.0,138
212,2022,413.0,166
237,2024,111.0,122
229,2023,176.0,6
223,2024,72.0,28
241,2023,237.0,63
233,2023,205.0,151
236,2024,154.0,66
218,2023,347.0,0
201,2024,277.0,96
229,2023,215.0,115
221,2022,388.0,173
231,2023,107.0,42
232,2024,496.0,137
259,2023,492.0,78
239,2022,70.0,74
214,2024,99.0,127
205,2022,435.0,160
235,2022,292.0,188
243,2022,386.0,37
215,2024,380.0,147
220,2023,318.0,95
233,2022,105.0,199
239,2024,269.0,52
253,2023,66.0,54
237,2023,350.0,16
234,2024,358.0,173
232,2024,137.0,99
207,2023,86.0,129
211,2023,191.0,97
238,2022,162.0,138
259,2023,247.0,77
248,2022,474.0,9
259,2022,233.0,22
244,2023,477.0,87
255,2024,455.0,43
257,2023,389.0,104
217,2022,456.0,183
258,2023,221.0,155
247,2023,465.0,26
239,2024,263.0,175
220,2022,280.0,199
255,2022,163.0,117
226,2022,392.0,36
211,2022,432.0,63
205,2024,133.0,46
230,2024,214.0,48
233,2022,351.0,65
206,2023,88.0,44
258,2022,299.0,57
258,2023,156.0,106
230,2022,467.0,64
253,2024,386.0,125
203,2024,134.0,67
256,2022,171.0,111
251,2023,306.0,2
247,2023,414.0,89
216,2023,215.0,70
228,2024,403.0,85
202,2023,462.0,9
258,2023,243.0,9
223,2023,453.0,38
202,2024,91.0,64
245,2022,106.0,112
245,2024,285.0,57
238,2024,420.0,36
226,2022,382.0,127
200,2022,57.0,74
214,2023,264.0,33
213,2023,108.0,122
203,2022,289.0,137
203,2023,444.0,77
224,2022,392.0,37
259,2023,293.0,60
210,2024,85.0,193
232,2023,333.0,102
210,2022,130.0,73
211,2022,121.0,28
214,2024,50.0,177
256,2023,398.0,64
225,2022,485.0,107
223,2023,308.0,3
246,2022,318.0,96
225,2023,402.0,151
253,2024,328.0,168
226,2023,264.0,21
235,2023,339.0,9
226,2022,203.0,43
237,2023,310.0,187
253,2022,441.0,153
201,2022,130.0,141
222,2023,430.0,139
208,2022,202.0,19
207,2024,488.0,34
250,2023,77.0,108
239,2024,313.0,62
251,2023,284.0,144
241,2022,429.0,155
248,2024,324.0,79
250,2024,190.0,86
200,2022,459.0,164
220,2023,216.0,22
225,2023,356.0,142
214,2023,311.0,140
242,2023,318.0,141
224,2024,101.0,136
238,2022,296.0,135
215,2022,392.0,116
234,2024,85.0,70
222,2022,427.0,66
211,2022,156.0,99
255,2022,450.0,22
247,2024,498.0,80
251,2024,92.0,40
218,2022,190.0,88
233,2024,141.0,86
207,2024,240.0,31
250,2024,232.0,116
222,2023,255.0,192
210,2024,417.0,26
258,2023,191.0,63
242,2022,248.0,72
233,2022,150.0,66
204,2022,90.0,106
236,2024,476.0,180
224,2023,240.0,9
223,2024,387.0,50
223,2022,218.0,159
241,2023,58.0,192
233,2024,279.0,45
246,2024,197.0,199
217,2022,454.0,102
211,2024,151.0,137
241,2024,405.0,87
238,2022,74.0,82
214,2023,284.0,189
246,2024,499.0,116
211,2022,335.0,70
228,2024,433.0,53
228,2023,121.0,166
219,2023,74.0,28
214,2022,305.0,15
202,2022,143.0,171
215,2024,207.0,194
218,2022,80.0,196
206,2022,145.0,197
248,2022,341.0,16
235,2024,218.0,41
221,2022,110.0,95
214,2023,462.0,39
208,2022,467.0,13
259,2024,68.0,159
216,2024,310.0,170
232,2023,197.0,174
201,2023,284.0,150
206,2024,334.0,59
254,2024,52.0,11
230,2024,389.0,85
213,2024,74.0,116
236,2023,282.0,57
203,2024,374.0,21
244,2023,104.0,191
209,2024,489.0,73
244,2023,462.0,139
221,2024,291.0,99
223,2022,174.0,86
243,2024,346.0,23
254,2023,179.0,199
217,2024,55.0,19
210,2024,277.0,130
249,2022,236.0,198
253,2024,242.0,22
243,2022,336.0,186
200,2024,396.0,98
252,2022,414.0,32
231,2022,150.0,114
215,2022,95.0,45
213,2024,109.0,34
232,2022,95.0,21
206,2024,324.0,33
218,2023,306.0,35
224,2024,272.0,100
204,2024,67.0,153
248,2023,440.0,40
209,2022,418.0,9
203,2024,465.0,100
223,2024,276.0,113
245,2024,273.0,134
254,2022,364.0,41
205,2022,114.0,138
256,2023,317.0,71
259,2024,222.0,70
211,2023,201.0,109
219,2022,487.0,106
225,2022,309.0,71
211,2023,128.0,133
232,2022,273.0,45
211,2024,329.0,132
257,2022,72.0,79
237,2022,394.0,172
203,2023,482.0,111
216,2022,267.0,13
209,2022,326.0,33
218,2023,247.0,183
242,2024,199.0,57
232,2023,171.0,49
236,2024,158.0,85
255,2024,280.0,194
227,2023,278.0,104
245,2023,252.0,126
244,2023,342.0,183
201,2022,335.0,147
259,2024,336.0,12
245,2024,338.0,125
237,2024,414.0,84
237,2023,125.0,92
220,2024,460.0,103
222,2024,299.0,85
232,2024,127.0,44
225,2024,304.0,158
251,2023,422.0,197
242,2022,363.0,168
253,2022,434.0,45
229,2023,113.0,1
203,2022,158.0,123
205,2024,163.0,134
233,2022,418.0,139
258,2022,377.0,63
256,2024,377.0,42
219,2024,281.0,50
236,2024,75.0,82
214,2023,395.0,110
254,2022,226.0,19
239,2023,477.0,140
248,2023,92.0,174
222,2024,98.0,153
241,2022,229.0,57
208,2023,376.0,149
233,2024,209.0,58
242,2023,155.0,142
233,2022,360.0,172
226,2024,162.0,46
215,2023,299.0,81
203,2022,67.0,30
227,2022,172.0,110
216,2023,492.0,97
240,2022,334.0,156
211,2024,209.0,40
204,2024,231.0,17
234,2024,133.0,95
237,2024,336.0,9
238,2023,220.0,8
235,2023,218.0,179
229,2022,441.0,115
213,2022,348.0,154
213,2022,484.0,25
201,2024,185.0,84
227,2023,174.0,28
220,2023,58.0,19
214,2022,127.0,72
243,2023,479.0,195
245,2023,82.0,142
222,2022,363.0,179
209,2023,128.0,105
225,2024,271.0,105
234,2023,399.0,79
233,2024,281.0,128
201,2024,464.0,146
230,2022,132.0,153
242,2022,353.0,58
243,2022,411.0,3
246,2023,188.0,61
243,2022,433.0,184
242,2024,379.0,125
251,2022,417.0,187
251,2024,177.0,34
245,2024,405.0,162
204,2023,466.0,107
218,2024,494.0,167
258,2023,137.0,148
229,2023,320.0,100
248,2022,78.0,154
246,2023,280.0,174
251,2024,204.0,103
216,2024,325.0,12
228,2024,469.0,53
211,2024,63.0,5
207,2024,86.0,158
214,2022,406.0,86
252,2022,265.0,160
233,2023,98.0,136
227,2024,284.0,68
220,2024,469.0,171
252,2023,491.0,185
216,2022,299.0,37
252,2023,64.0,43
255,2024,472.0,67
241,2022,54.0,31
217,2023,146.0,130
223,2023,280.0,105
223,2024,350.0,58
211,2024,434.0,139
200,2022,352.0,99
235,2024,339.0,110
231,2023,185.0,173
204,2024,287.0,159
225,2023,103.0,158
255,2024,136.0,140
202,2022,277.0,48
232,2022,109.0,90
238,2022,342.0,68
219,2024,479.0,63
257,2022,323.0,153
211,2023,59.0,48
252,2024,300.0,150
237,2022,117.0,193
219,2024,248.0,2
216,2024,135.0,148
242,2023,412.0,173
207,2024,381.0,108
242,2024,457.0,166
212,2024,352.0,77
208,2023,86.0,37
218,2022,249.0,27
225,2022,92.0,196
251,2024,259.0,44
204,2022,330.0,101
241,2024,291.0,61
244,2022,392.0,16
224,2022,195.0,167
204,2023,484.0,109
222,2023,301.0,34
234,2023,351.0,184
248,2022,252.0,24
231,2022,492.0,14
253,2022,216.0,110
241,2022,383.0,146
248,2023,417.0,178
205,2023,303.0,140
255,2022,391.0,95
213,2022,286.0,94
240,2023,471.0,24
255,2022,232.0,150
228,2024,384.0,80
236,2023,310.0,58
254,2023,162.0,143
221,2022,438.0,95
256,2024,426.0,50
219,2022,227.0,116
207,2024,347.0,108
259,2022,452.0,137
226,2023,211.0,199
256,2023,358.0,182
247,2024,70.0,121
206,2024,350.0,189
